Code,Category,Device Id,Brand Name,Part Number,Part Name,Added,Buyer Code,a_yyy,Max of grade a-yyy,b_nyy,Max of grade b-nyy,c_yny,Max of grade c-yny,d_nny,Max of grade d-nny,e_yyn,Max of grade e-yyn,f_nyn,Max of grade f-nyn,g_ynn,Max of grade g-ynn,h_nnn,Max of grade h-nnn,Released Date,Grand Total
9694,Cell Phone,8877712D-9C18-4391-B81C-2FB863635FA9,Samsung,SM-J320P,Galaxy J3 (2016) TD-LTE,,,,45.22,,23.25,,18.83,,16.63,,40.02,,16.64,,21.1,,15.85,12/1/16,198
10574,Cell Phone,94542794-9304-4308-9DB7-3F9561ECD602,Samsung,SM-J327R7,Galaxy J3 2017,,,,41.22,,13.6,,14.11,,13.07,,16.91,,13.74,,14.41,,12.77,2/8/17,32
10602,Cell Phone,590CF015-6FAF-4BCB-B97E-DE4E0499EEB2,Samsung,SM-J327U,Galaxy J3 2017,,,,46,,17.04,,16.06,,15.03,,19.01,,16.06,,15.02,,8.55,5/14/17,6
10571,Cell Phone,0E13F432-DF7A-4FDB-9599-2B23D350AA39,Samsung,SM-S337TL,Galaxy J3 2017,,,,31,,12.31,,9.81,,9.55,,14.23,,6.4,,8.51,,8.51,5/14/17,47
10399,Cell Phone,F015275C-E7F5-44FD-AC53-88F88727D540,Samsung,SM-J320H/DS,Galaxy J3 Duos,,,,30.02,,11.12,,5.03,,3.51,,33.39,,3.46,,4.1,,3.45,1/15/16,
10439,Cell Phone,01192932-19AE-4D65-BEAA-F844CF3884D3,Samsung,SM-J327A,Galaxy J3 Emerge,,,,46.36,,17.11,,19.54,,9.5,,22.2,,9.56,,18.27,,9.06,4/14/17,114
10312,Cell Phone,92D90C8B-9624-425B-A50B-B6B7FF0F3F79,Samsung,SM-J327P,Galaxy J3 Emerge,,,,51.5,,30.55,,31.22,,29.24,,34.35,,30.55,,30.55,,29.41,6/1/17,1139
10539,Cell Phone,8CAF8C13-FD7E-4639-BF81-ADAD5CE4AE35,Samsung,SM-J327R4,Galaxy J3 Emerge,,,,48.5,,11.02,,16.97,,7.53,,17.82,,8.02,,16.04,,5,7/15/17,13
10714,Cell Phone,977AA116-648C-4870-AB22-37BB360C2626,Samsung,SM-S327R4,Galaxy J3 Luna Pro,,,,22.22,,6.5,,6,,5.6,,16,,5.6,,6.49,,5.5,7/15/17,4
10530,Cell Phone,5D6457DD-C3E5-4F2E-8728-108FB4EBCC23,Samsung,SM-S327VL,Galaxy J3 Luna Pro,,,,23.93,,7.22,,7.22,,5.3,,10.68,,5.07,,6.06,,5.3,6/15/17,239
10556,Cell Phone,4B24C804-F58D-49D1-A107-E24033032A80,Samsung,SM-J327VPP,Galaxy J3 Mission Verizon,,,,46,,13.04,,14.04,,5.41,,19.04,,6.5,,9.04,,5.42,6/15/17,108
10436,Cell Phone,DA04F62D-07FC-404F-B764-FA0A9493BA4F,Samsung,SM-J327T/SM-J327T1,Galaxy J3 Prime (2017),,,,37.06,,17.36,,17.37,,17.34,,24.2,,16.02,,17,,14.83,4/15/17,999
10360,Cell Phone,79D0108A-7797-4ACB-A154-91C999D272EB,Samsung,SM-J320M,Galaxy J3,,,,30.42,,3.46,,16.01,,3.52,,25,,3.46,,14.1,,3.53,3/15/16,2
10531,Cell Phone,05226127-6EE0-442B-B5FA-BA8B40BBDC09,Samsung,SM-J327V,Galaxy J3 V (2017),,,,47.55,,13.36,,12.04,,7.55,,18,,9.08,,13.05,,10.83,6/15/17,61
10206,Cell Phone,289F2A1F-174E-4169-9528-09DCEAB49D10,Samsung,SM-J320V,Galaxy J3 V,,,,50.5,,15.62,,15.04,,14.76,,38.05,,13.06,,15.05,,15.84,6/18/16,106
10618,Cell Phone,878235E5-A920-48BA-AD83-6204D695154F,Samsung,SM-J530F,Galaxy J5 (2017),,,,19.54,,3.34,,3.34,,3.01,,3.34,,3.01,,3.74,,3.01,4/7/17,
10619,Cell Phone,933CB5CF-33D3-4966-A3B4-90C610669001,Samsung,SM-J510UN/DS,Galaxy J5 2016,,,,15,,3.06,,3.05,,3.03,,3.05,,3.06,,3.03,,3.07,5/15/16,
9539,Cell Phone,C2CB626F-D038-40D1-804B-5BFCBE83B5FC,Samsung,SM-J500G/SM-J500H,Galaxy J5 Duos,,,,17.26,,4.07,,4.05,,3.05,,7.1,,3.04,,3.04,,3.08,8/15/15,1
10721,Cell Phone,E5135F3F-ED88-4407-91BA-80D0CCB0EB22,Samsung,SM-J510MN/DS,Galaxy J5 Metal Duos,,,,5.34,,3.01,,3.01,,3.01,,4.1,,3.01,,3.01,,3.01,7/15/16,
10648,Cell Phone,D5A39739-91DF-4D2B-BCAA-9BDF67AEF5E3,Samsung,SM-G570F/DS,Galaxy J5 Prime Duos,,,,22.19,,3.54,,3.01,,3.01,,7.88,,3.01,,3.01,,3.01,10/15/16,
10646,Cell Phone,7AC9F74F-5717-4C73-9AB1-D8B3B45D0F04,Samsung,SM-G570M/DS,Galaxy J5 Prime Duos,,,,33.7,,3.24,,3.24,,3.01,,6.99,,3.01,,3.01,,3.01,10/15/16,1
10395,Cell Phone,EB6D085B-A44F-40CE-9113-A335925AB531,Samsung,SM-J500F,Galaxy J5,,,,16.14,,4.07,,4.07,,3.03,,4.08,,3.05,,4.08,,3.08,6/15/15,
9468,Cell Phone,F2E03C53-2801-4C64-A02B-2ACBCFFB16E9,Samsung,SM-J500M/DS,Galaxy J5,,,,29.53,,3.29,,3.26,,3.06,,4.06,,3.02,,3.04,,3.07,6/20/15,4
10455,Cell Phone,D097220E-26E4-47FD-8A33-E32DBDF432A0,Samsung,SM-J500N0,Galaxy J5,,,,10,,3.07,,3.06,,3.05,,4.01,,3.02,,3.08,,3.03,7/15/15,
10535,Cell Phone,8E5AD213-7DE3-4CAD-8828-AE1D4C596CC0,Samsung,SM-J510L,Galaxy J5,,,,14.14,,3.08,,3.04,,3.03,,3.07,,3.03,,3.03,,3.02,4/15/16,1
10532,Cell Phone,925AAE63-62CF-45C7-8535-397EF0DCC1A6,Samsung,SM-J727R4,Galaxy J7 (2017),,,,72,,25.08,,26.04,,11.69,,40.12,,11.26,,21.2,,8.78,6/15/17,55
10533,Cell Phone,01343C11-D418-4928-90B8-332DB1D6F55E,Samsung,SM-J727T,Galaxy J7 (2017),,,,66.03,,29.53,,26.43,,11.69,,47.15,,12.3,,21.38,,8.77,7/15/17,40
10521,Cell Phone,592E8A8F-64CA-49AF-82B8-595E9224221C,Samsung,SM-J727T1,Galaxy J7 (2017),,,,71.22,,23.72,,21.44,,21.22,,44.84,,19.38,,19.54,,16.04,1/7/17,341
10603,Cell Phone,BCDFB1D1-7778-4D2D-8994-67D697DA21DB,Samsung,SM-J727U,Galaxy J7 2017,,,,71.22,,15.61,,17.1,,12.02,,29.06,,8.24,,16.57,,8.24,1/7/17,11
10338,Cell Phone,1D8159F7-5D30-4D88-9306-F12E0A2C54EE,Samsung,SM-J710MN/DS,Galaxy J7 Metal Duos,,,,70.43,,20.13,,17.12,,14.52,,32.03,,14.52,,14.61,,13.88,7/15/16,8
10748,Cell Phone,9CF1C557-7DE8-4AAD-A3D2-2FB04A553DA5,Samsung,SM-J701M,Galaxy J7 Neo,,,,10,,5.07,,4.05,,3,,5,,3,,4.09,,3,7/26/17,
10437,Cell Phone,5ED05F77-FE22-44AC-AED0-8894E13AF5FF,Samsung,SM-J727P,Galaxy J7 Perx,,,,65.76,,39.22,,38.67,,39.22,,52.02,,39.22,,40.74,,39.22,4/15/17,169
10537,Cell Phone,2CBCA63A-288F-4930-87E1-481FF1B824CC,Samsung,SM-G610F/DS,Galaxy J7 Prime Duos,,,,24.61,,8.56,,7.5,,5.97,,19.04,,5.85,,7.53,,5.52,1/9/16,
10536,Cell Phone,ACBDA7D1-17B4-442F-B42E-20C4F7D2AB70,Samsung,SM-G610F,Galaxy J7 Prime,,,,20.09,,8.56,,7.59,,5.96,,19.04,,5.96,,7.57,,5.34,1/9/16,
10727,Cell Phone,5E2647BD-BEE8-4F74-8A36-4F6599829B89,Samsung,SM-J730G/DS,Galaxy J7 Pro,,,,27.04,,10.54,,3.2,,3.01,,12.34,,3.01,,5.88,,3.01,7/15/17,
10527,Cell Phone,413D0A53-E44C-491A-BD53-0E097933FA0D,Samsung,SM-J727A,Galaxy J7 Sky Pro,,,,70.03,,33.35,,35.36,,26.56,,42.18,,26.56,,26.71,,22.69,5/15/17,31
10490,Cell Phone,ECD1CD0F-B6D3-46EA-BF17-9E2ACC0144C8,Samsung,SM-S727VL,Galaxy J7 Sky Pro,,,,42.03,,18.86,,9.44,,6,,31.23,,5.75,,9.45,,5.26,6/7/17,163
10671,Cell Phone,31143D4D-7DA3-4A58-BAFE-8320FAA34294,Samsung,SM-S737TL,Galaxy J7 Sky Pro,,,,41.22,,8.09,,8.61,,7.12,,18.5,,7.07,,6.3,,5.5,6/15/17,21
9731,Cell Phone,BD335DE7-EBC4-4443-B75B-A77EAD2743BF,Samsung,SM-J700F/DH,Galaxy J7,,,,51.04,,14.09,,12.06,,4.9,,45.34,,4.89,,10.41,,4.89,7/30/15,4
9602,Cell Phone,6ADEEF68-B96F-4185-864E-40821D2ABB58,Samsung,SM-J700H/DS (Duos),Galaxy J7,,,,52.54,,14.11,,12.06,,4.9,,45.36,,4.89,,11.32,,4.93,7/6/15,1
9540,Cell Phone,62B3D9B4-6C47-46D0-B815-A980CE99EDC1,Samsung,SM-J700M,Galaxy J7,,,,60.04,,17.68,,16.03,,4.88,,45.43,,4.89,,16.54,,18.01,6/16/15,14
9889,Cell Phone,5FDD8C79-6D31-4945-8CD7-E5480890DE69,Samsung,SM-J700P (Sprint),Galaxy J7,,,,67.04,,20.04,,16.04,,8.8,,45.41,,8.84,,23.79,,18.03,4/16/16,101
9886,Cell Phone,9282CA50-29A9-4F87-8C63-19950A934300,Samsung,SM-J700T (T-Mobile),Galaxy J7,,,,68.26,,27.06,,27.04,,10.78,,47.7,,10.82,,23.24,,23.42,5/15/16,170
9883,Cell Phone,AF5A5DFC-EF59-4066-B686-1A2A6045BE1A,Samsung,SM-J700T1 (MetroPCS),Galaxy J7,,,,68.03,,27.57,,27.04,,12.75,,47.7,,12.8,,25.07,,18.04,5/27/16,186
10423,Cell Phone,08240F4C-15B3-48C2-B65C-DA1B8FE8F4AD,Samsung,SM-J727V,Galaxy J7 V,,,,71.52,,31.4,,33.54,,22.17,,47.53,,22.72,,35.16,,18.97,3/23/17,65
10545,Cell Phone,4CCB7919-2A4A-4706-876C-6538B3712DDE,Samsung,SM-J727VPP,Galaxy J7 V,,,,72,,31.2,,33.04,,11.56,,41.69,,11.51,,18.42,,14.72,3/15/17,65
8653,Cell Phone,60FDB588-2A8A-49A0-BFB0-413979CD4495,Samsung,SGH-T399N,Galaxy Light / Garda (Metro PCS),,,,13.53,,5,,5,,5.04,,6.4,,5.07,,5.08,,4.94,10/13/14,27
7954,Cell Phone,44CCD772-02FA-467B-84B9-D4F41D3B7F57,Samsung,SGH-T399,Galaxy Light / Garda (T-Mobile),,,,13.43,,4.97,,4.97,,5,,6.4,,5.01,,4.98,,4.95,10/25/13,18
10308,Cell Phone,60F0EF5A-EA07-4A23-8916-7FE08CBA302A,Samsung,SM-S120VL,Galaxy Luna,,,,26.82,,5.04,,5.04,,3.21,,24.24,,3.23,,3.26,,3.24,10/17/16,107
9058,Cell Phone,18E5ADFD-A473-45C4-ADB8-F3CF2C744411,Samsung,SM-G750F,Galaxy Mega 2 (Asia),,,,18.04,,4.03,,4.33,,4.54,,4.53,,4.53,,4.48,,3.92,9/29/14,
8657,Cell Phone,36652FB2-786A-4DC5-ABF3-D78BF977E28C,Samsung,SM-G750A,Galaxy Mega 2 4G LTE (AT&T),,,,53.53,,24.19,,26.04,,24.19,,26.04,,24.19,,24.19,,4.86,10/24/14,27
9660,Cell Phone,838F2869-F2BD-4F18-AF66-D5D7E6F37DAC,Samsung,SM-G7508Q,Galaxy Mega 2 Duos,,,,10.04,,4.05,,3.06,,3.06,,4.01,,3.06,,3.02,,3.04,9/15/14,
9010,Cell Phone,5B48F49A-DAB6-495B-B9F1-8B93CD91D502,Samsung,GT-I9150,Galaxy Mega 5.8,,,,10.44,,3.04,,3.07,,3.03,,3.07,,3.07,,3.06,,3.02,10/4/13,
7872,Cell Phone,E1B11374-B087-41D3-ACDC-7A6940201E18,Samsung,GT-I9152,Galaxy Mega 5.8,,,,23.83,,4.09,,3.07,,3.03,,3.57,,3.05,,3.06,,3.03,3/6/13,
8052,Cell Phone,DAFFC811-0422-4417-80CB-911F88DFCD5E,Samsung,GT-I9152P,Galaxy Mega 5.8 Plus Duos,,,,10.24,,3.05,,3.05,,3.02,,3.05,,3.05,,3.05,,3.07,10/4/13,
8031,Cell Phone,21802DAE-DB75-4FF0-A525-4B9610371216,Samsung,SPH-L600,Galaxy Mega 6.3 (Sprint) LTE,,,,34.73,,13.92,,9.22,,6.98,,15.62,,6.98,,10.04,,6.99,10/26/13,11
7968,Cell Phone,86DD112E-A748-442D-952C-514189D4CBE0,Samsung,SCH-R960,Galaxy Mega 6.3 (US Cellular),,,,21.03,,4.27,,3.28,,3.03,,5.17,,3.02,,3.25,,3.02,10/24/13,4
7845,Cell Phone,178972C2-7DC9-4250-8BB0-62829D3C0DE8,Samsung,GT-i9200,Galaxy Mega 6.3 16GB,,,,32.03,,4.07,,3.02,,3.08,,3.55,,3.02,,3.05,,3.05,7/6/13,1
8554,Cell Phone,5EBD702C-CEBF-46B8-AB8F-B6003B318FB8,Samsung,SHV-E310L/K,Galaxy Mega 6.3 LTE (Korea),,,,20.04,,8.7,,8.71,,8.81,,8.76,,8.79,,8.74,,8.78,8/22/13,
7844,Cell Phone,0C42E109-3276-41D9-9351-87B599DA3494,Samsung,GT-i9205,Galaxy Mega 6.3 LTE 8GB,,,,8.03,,3.08,,3.07,,3.03,,3.05,,3.08,,3.04,,3.06,7/6/13,
7981,Cell Phone,26FCB3F4-8E43-4792-8AD0-E85AFF6865AF,Samsung,SGH-I527,Galaxy Mega 6.3,,,,45.23,,17.47,,16.19,,10.84,,22.04,,10.87,,14.25,,6.81,8/23/13,22
7956,Cell Phone,50EB3876-F507-44C7-AAA3-DC12685E232E,Samsung,SGH-M819N,Galaxy Mega 6.3,,,,42.83,,9.05,,10.64,,3.27,,20.54,,3.28,,10.31,,3.3,11/21/13,3
6633,Cell Phone,A12337F0-1ED1-4438-81FE-B5E5BD25DCE0,Samsung,SCH-I515/SCH-I515V,Galaxy Nexus LTE,,,,5.63,,0.1,,0.1,,0.1,,5.63,,0.1,,0.1,,0.1,12/15/11,
6884,Cell Phone,FD627626-F345-4263-A870-9F74A9A5E499,Samsung,SPH-L700,Galaxy Nexus,,,,5.11,,0.1,,0.1,,0.1,,4.1,,0.1,,0.1,,0.1,4/17/12,
8565,Cell Phone,FD5BD086-56FD-4AE7-A2AF-E17BCF710866,Samsung,SM-N9008V,Galaxy Note 3 (China Mobile) TD LTE,,,0,50.42,0,15.77,0,5.05,0,3.16,0,50.41,0,3.16,0,4.3,0,3.16,2/1/14,1
8126,Cell Phone,D3466E8C-0909-4687-B0A1-30FF32A04CBA,Samsung,SM-N900,Galaxy Note 3 (International),,,0,57.78,0,15.8,0,6.01,0,6.65,0,53.13,0,10.52,0,5.96,0,5.68,9/9/13,3
7766,Cell Phone,63B24D8F-FEAA-44E9-9B26-C87A10239EFF,Samsung,SM-N900A,Galaxy Note 3 AT&T,,,0,57.78,0,19.99,0,13.69,0,6.65,0,53.06,0,11.18,0,12.64,0,6.3,1/10/13,49
8843,Cell Phone,CD81A182-B347-4375-90AC-95E55B6B303A,Samsung,SM-N9009,Galaxy Note 3 CDMA,,,0,50.42,0,15.76,0,3.16,0,3.16,0,50.47,0,3.16,0,3.16,0,3.16,9/10/13,
8215,Cell Phone,6EC371D2-738A-4CB5-8067-4114B17B36F0,Samsung,SM-N9002,Galaxy Note 3 Duos,,,0,51.32,0,15.77,0,3.71,0,3.16,0,53.1,0,3.16,0,3.54,0,3.16,9/20/13,
8352,Cell Phone,AF6C6DBC-D29D-4154-B28D-454F020984FC,Samsung,SM-N900W8,Galaxy Note 3 LTE (CAN-MEX),,,0,50.42,0,15.82,0,6.08,0,6.29,0,53.07,0,10.55,0,6.3,0,5.67,10/16/13,1
8911,Cell Phone,5BB2C629-7A01-4E6C-910C-750D0F0F1093,Samsung,SM-N900K,Galaxy Note 3 LTE (KT Telecom),,,0,50.42,0,15.79,0,3.16,0,3.16,0,53.06,0,3.16,0,3.16,0,3.16,9/20/13,
8311,Cell Phone,741386A6-FFDC-4012-98B7-64A06098AE41,Samsung,SM-N9005,Galaxy Note 3 LTE 32G,,,0,51.32,0,15.76,0,5.3,0,4.64,0,53.07,0,3.91,0,5.33,0,4.49,9/20/13,
8845,Cell Phone,64C51A7B-5B6C-45E6-8546-99017CA7FDE3,Samsung,SM-N900S,Galaxy Note 3 LTE-A (SK Telecom),,,0,50.42,0,15.79,0,3.16,0,3.16,0,50.47,0,3.16,0,3.16,0,3.16,9/20/13,
9324,Cell Phone,92B069F3-E01E-4992-9F3A-E2DEEB3262F7,Samsung,SM-N7505L,Galaxy Note 3 Neo 4G LTE+,,,,10,,3.01,,3.01,,3.01,,3.08,,3.01,,3.01,,3.01,3/27/14,
9062,Cell Phone,C692CF40-4968-40BC-9774-2D1FA483FA77,Samsung,SM-N7502,Galaxy Note 3 Neo Duos,,,,8.1,,3.01,,3.01,,3.01,,4.08,,3.01,,3.01,,3.01,1/27/14,
8792,Cell Phone,24E926E2-3476-4E06-83F4-1548D196BBB1,Samsung,SM-N750,Galaxy Note 3 Neo,,,,10,,3.01,,3.01,,3.01,,3.05,,3.01,,3.01,,3.01,1/30/14,
9866,Cell Phone,15F91D8B-4A57-4041-B771-34C55AB01A23,Samsung,SM-N750K,Galaxy Note 3 Neo,,,,10,,3.01,,3.01,,3.01,,3.08,,3.01,,3.01,,3.01,1/3/14,
8844,Cell Phone,C8B03C6C-FAF7-4C99-ACE6-32A1CD179A48,Samsung,SM-N9000Q,Galaxy Note 3,,,0,50.42,0,15.81,0,3.37,0,3.38,0,50.41,0,3.38,0,3.4,0,3.35,9/20/13,
9543,Cell Phone,6EB04095-D75C-4038-BEF1-B6F66797556B,Samsung,SM-N9000ZWEKSA,Galaxy Note 3,,,0,50.42,0,15.79,0,3.42,0,3.16,0,49.85,0,3.16,0,4.25,0,3.16,9/15/13,
9544,Cell Phone,E3919347-F530-4889-B519-5BC5505F72E4,Samsung,SM-N900L,Galaxy Note 3,,,0,51.49,0,15.76,0,4.27,0,3.16,0,49.81,0,3.16,0,3.75,0,3.16,9/14/13,
7768,Cell Phone,B0F9DDA1-88E0-429E-B3D0-5A3F513E9A17,Samsung,SM-N900P SPHN900GYK,Galaxy Note 3 Sprint,,,0,66.68,0,17.96,0,9.01,0,6.7,0,53.14,0,11.13,0,9.41,0,5.67,4/10/13,27
7769,Cell Phone,97248F6F-DF57-4E1D-8463-B809DC760CA8,Samsung,SM-N900T,Galaxy Note 3 T-Mobile,,,0,54.11,0,17.97,0,10.6,0,6.72,0,53.05,0,11.13,0,10.62,0,7.1,4/10/13,44
7770,Cell Phone,01615905-5F41-409F-8E8A-BE43EAA63D8B,Samsung,SM-N900R4,Galaxy Note 3 U.S. Cellular,,,0,50.4,0,16.84,0,6.4,0,4.64,0,49.81,0,11.17,0,6.16,0,4.7,9/10/13,1
7767,Cell Phone,D140E8AB-C063-4340-A0E0-48AEE69DB650,Samsung,SM-N900VZKE,Galaxy Note 3 Verizon,,,0,70.35,0,24.19,0,13.69,0,6.75,0,53.16,0,11.12,0,13.69,0,7.07,11/10/13,57
8989,Cell Phone,CEBC9451-E681-4C42-807D-BCD95A7C8184,Samsung,SM-N9006,Galaxy Note 3 WCDMA (China),,,0,51.32,0,16.86,0,3.58,0,3.74,0,52.33,0,3.4,0,3.35,0,3.38,10/20/13,
8531,Cell Phone,4385F418-62DA-493A-AA6F-25DCCC9E42F2,Samsung,SM-N910A,Galaxy Note 4 (AT&T),,,0,65.13,0,19.99,0,13.69,0,8.45,0,57.31,0,17.55,0,15.87,0,6.3,10/17/14,100
8534,Cell Phone,7B1DE3FD-3265-4DDE-9392-E55875BD2AB2,Samsung,SM-N910P,Galaxy Note 4 (Sprint),,,0,67.2,0,19.99,0,12.64,0,8.46,0,57.78,0,17.52,0,15.87,0,6.3,10/17/14,49
8533,Cell Phone,030E9257-FDA4-4121-821E-48DD61D89E27,Samsung,SM-N910T,Galaxy Note 4 (T-Mobile),,,0,58.74,0,19.99,0,11.59,0,8.52,0,54.98,0,17.57,0,15.86,0,6.32,10/17/14,101
8916,Cell Phone,A036391E-E7FB-47C8-A071-0BFA7818050F,Samsung,SM-N910F,Galaxy Note 4 (UK),,,0,50.42,0,17.52,0,10.6,0,6.88,0,49.37,0,17.54,0,15.86,0,6.3,9/19/14,
8535,Cell Phone,75D0F1F1-85F0-4CE5-973B-2FB369104535,Samsung,SM-N910R4,Galaxy Note 4 (US Cellular),,,0,55.65,0,17.52,0,10.6,0,8.01,0,48.88,0,17.58,0,15.86,0,6.3,10/17/14,7
8532,Cell Phone,6B6CE531-F234-483C-B4BE-8413A4615C7E,Samsung,SM-N910V,Galaxy Note 4 (Verizon),,,0,80.85,0,19.99,0,13.69,0,8.47,0,57.71,0,17.54,0,15.86,0,6.3,10/17/14,96
8846,Cell Phone,1C1A478B-5295-4FB8-BAAE-8A20BD5188A4,Samsung,SM-N910H,Galaxy Note 4 HSPA (Asia-Pacific),,,0,55.69,0,17.57,0,10.6,0,6.3,0,54.54,0,17.56,0,15.86,0,6.3,9/20/14,1
9245,Cell Phone,1B40A094-0199-4238-A1DF-0BEE150EF98D,Samsung,SM-N910K/L/S,Galaxy Note 4 LTE (Korea),,,0,42.15,0,17.56,0,10.6,0,6.3,0,32.06,0,17.57,0,15.86,0,6.3,10/17/14,1
9344,Cell Phone,F78C3E46-121D-433A-87E1-8585122E2355,Samsung,SM-N910G,Galaxy Note 4 LTE 4G+ International,,,0,21.1,0,16.74,0,10.6,0,6.3,0,15.86,0,16.68,0,11.66,0,6.3,10/17/14,
9012,Cell Phone,1E8D8D48-46D1-4F20-B115-26AADA06E7A0,Samsung,SM-N910C,Galaxy Note 4 LTE,,,0,50.42,0,17.52,0,10.6,0,6.3,0,44.28,0,17.57,0,15.86,0,6.3,10/17/14,2
9545,Cell Phone,D185EA1D-1522-472E-9376-0A71A0853AB8,Samsung,SM-N9100,Galaxy Note 4,,,0,22.52,0,16.75,0,11.67,0,6.3,0,36.78,0,16.7,0,10.62,0,6.3,10/14/14,2
9681,Cell Phone,66A238BB-9CB8-4CE1-A80E-CC8B373EBB72,Samsung,SM-N910L,Galaxy Note 4,,,0,36.86,0,16.7,0,10.6,0,6.3,0,43.07,0,16.74,0,15.86,0,6.3,7/9/14,
9769,Cell Phone,D81F9257-1B50-485C-8621-86565C20D8AC,Samsung,SM-N910T2,Galaxy Note 4,,,0,50.42,0,17.58,0,10.6,0,7.6,0,46.78,0,17.58,0,15.86,0,6.3,10/14/14,
9689,Cell Phone,88AABA0A-761A-43BD-9731-162628B0615A,Samsung,SM-N910T3,Galaxy Note 4,,,0,60.94,0,17.55,0,10.6,0,8.12,0,52.01,0,17.54,0,15.86,0,6.3,10/17/14,9
9670,Cell Phone,D2500CA2-5C8D-4007-9739-4BE0DEA7F5ED,Samsung,SM-N910U,Galaxy Note 4,,,0,36.86,0,16.7,0,10.6,0,6.3,0,38.91,0,16.7,0,15.86,0,6.3,11/10/14,
9839,Cell Phone,F001E07E-D2DA-4399-B640-3134A3A0A14A,Samsung,SM-N910W8,Galaxy Note 4,,,0,50.42,0,17.57,0,10.6,0,6.3,0,52.02,0,17.58,0,15.86,0,6.3,10/15/14,
9546,Cell Phone,2AF76DC5-8048-47CD-A376-E15EF8E08A61,Samsung,SM-N916L,Galaxy Note 4,,,0,10.62,0,16.72,0,8.52,0,6.3,0,8.52,0,16.68,0,6.42,0,6.3,1/15/15,
9332,Cell Phone,2A4C5B9C-652B-410C-A548-8A01BEE0DF4E,Samsung,SM-N920A,Galaxy Note 5 (AT&T),,,0,105,0,55.68,0,35.74,0,25.21,0,98.23,0,27.4,0,35.7,0,22.63,8/21/15,73
9607,Cell Phone,2D4C0D66-F56F-4AF5-819C-CC8019F8DCB4,Samsung,SM-N920R7,Galaxy Note 5 (C Spire),,,0,87.18,0,36.82,0,24.16,0,23.12,0,82.44,0,29.46,0,21.12,0,17.86,10/26/15,5
9336,Cell Phone,E3342149-EBAC-4782-9311-41B9D43C27FC,Samsung,SM-N920P,Galaxy Note 5 (Sprint),,,0,107.1,0,49.39,0,27.34,0,23.12,0,98.23,0,27.3,0,26.58,0,17.92,8/21/15,97
9333,Cell Phone,7C6AB3E8-DF75-4D5A-9688-149501B62C1B,Samsung,SM-N920T,Galaxy Note 5 (T-Mobile),,,0,121.67,0,39.97,0,34.69,0,23.12,0,98.23,0,30.66,0,30.6,0,22.64,8/21/15,109
9598,Cell Phone,9D417F3F-B46E-488C-B243-E2454C67C732,Samsung,SM-N920C,Galaxy Note 5 (Unlocked),,,0,94.5,0,18.39,0,24.2,0,23.15,0,81.62,0,23.11,0,19.98,0,17.87,7/8/15,6
9334,Cell Phone,D9D89714-9A35-48EC-AE6D-F06C12357E3D,Samsung,SM-N920R4,Galaxy Note 5 (US Cellular),,,0,118.65,0,26.27,0,24.19,0,23.11,0,86.64,0,23.13,0,21.1,0,17.86,8/21/15,16
9335,Cell Phone,9D587963-E097-4E19-B0C8-E7DD0363799A,Samsung,SM-N920V,Galaxy Note 5 (Verizon),,,0,137.55,0,47.28,0,32.59,0,23.17,0,89.79,0,27.3,0,28.46,0,17.87,8/21/15,124
10670,Cell Phone,605267C1-8B4A-4D97-B23F-F8801655D4FA,Samsung,SM-N920F,Galaxy Note 5,,,,106.04,,14.11,,20.11,,10.1,,51,,10.1,,15.1,,8.79,8/15/15,1
9727,Cell Phone,67BF2738-278A-40E9-8274-568D01F35206,Samsung,SM-N920I/N920G/N920K/N920W8/N9200,Galaxy Note 5,,,0,84.04,0,36.8,0,24.21,0,23.13,0,77.22,0,23.12,0,20,0,17.88,8/19/15,3
10390,Cell Phone,F2A0B8F7-85F7-48B3-99E2-28C12BA60335,Samsung,SM-N920R6/SM-N920L,Galaxy Note 5,,,,81,,41.07,,10.07,,7.49,,68,,7.52,,30.1,,7.53,8/21/15,
10591,Cell Phone,6E722E75-5263-455D-ADBF-092928DFA257,Samsung,SM-N920S,Galaxy Note 5,,,,81,,11.02,,10.11,,10.1,,68,,10.1,,15.1,,4,8/15/15,2
9908,Cell Phone,1673E79D-FC5A-4819-83BD-96D46E699562,Samsung,SM-N930A,Galaxy Note 7 (AT&T),,,,80.1,,22.57,,20.11,,15.1,,55.1,,15.1,,30.1,,10.01,8/3/44,
9912,Cell Phone,C8066230-8B8C-4B2B-A36F-ACE134C86CB1,Samsung,SM-N930R4 / F,Galaxy Note 7 (Other),,,,60.1,,21.55,,20.11,,15.1,,40.1,,15.1,,20.1,,10.07,8/3/44,
9911,Cell Phone,023970E3-6560-4D3E-BA10-B1BA5F78DCC0,Samsung,SM-N930P,Galaxy Note 7 (Sprint),,,0,166.99,0,22.66,0,21.12,0,15.86,0,57.86,0,15.86,0,31.6,0,10.51,8/3/44,1
9910,Cell Phone,BD7EE2C6-F489-4C4D-B5EB-8130675784FD,Samsung,SM-N930T,Galaxy Note 7 (T-Mobile),,,,80.1,,22.61,,20.11,,15.1,,55.1,,15.1,,30.1,,10.02,8/3/44,
9913,Cell Phone,2A9A3A97-9507-476B-AC1B-567E156B7FE8,Samsung,SM-N930G / W8,Galaxy Note 7 (Unlocked),,,,82.1,,21.6,,20.11,,15.1,,55.1,,15.1,,30.1,,10.01,8/3/44,
